Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-agql,randomiser-a5sl,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display
1,1784016303206,14/07/2026 08:05:03,1784016303206,-7,14/07/2026 01:05:03,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,,,,,,,info,START SUBSYSTEM base.component.audioSubsystem,,,,,,,,,,,,,,,,
2,1784016313229,14/07/2026 08:05:13,1784016313229,-7,14/07/2026 01:05:13,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,,,,,,,info,SUBSYSTEM READY base.component.audioSubsystem,,,,,,,,,,,,,,,,
3,1784016313230,14/07/2026 08:05:13,1784016313230,-7,14/07/2026 01:05:13,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,
4,1784016324447,14/07/2026 08:05:24,1784016324447,-7,14/07/2026 01:05:24,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,uu6gea,1,continue,,,11221.499999988078,11215.099999999999,11221.499999988078,11221.499999988078,11215.099999999999,11221.499999988078,1,0,0,,Click To Continue,Continue Button,2,object-62,Instructions
5,1784016326925,14/07/2026 08:05:26,1784016326925,-7,14/07/2026 01:05:26,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Instructions,Instructions,1w1t91,2,continue,,,2484.7000000000007,2479.100000000002,2484.7000000000007,2484.7000000000007,2479.100000000002,2484.7000000000007,1,0,0,,Click To Continue,Continue Button,2,object-4,Instructions
6,1784016331066,14/07/2026 08:05:31,1784016331066,-7,14/07/2026 01:05:31,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,age,5wcce5,1,response,22,,2861,4138.799999999999,4145.700000000001,2861,4138.799999999999,4145.700000000001,1,1284.7000000000007,0,,Single Text Entry,Single Text Entry,2,object-11,Questions
7,1784016332508,14/07/2026 08:05:32,1784016332508,-7,14/07/2026 01:05:32,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,gender,9b3p1i,2,continue,,,1449.4000000238411,1444.4999999999964,1449.4000000238411,1449.4000000238411,1444.4999999999964,1449.4000000238411,1,0,0,,Click To Continue,Continue Button,3,object-53,Questions
8,1784016332508,14/07/2026 08:05:32,1784016332508,-7,14/07/2026 01:05:32,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,gender,9b3p1i,2,response,Male,,868.1000000000022,1444.4999999999964,1449.7999999999993,868.1000000000022,1444.4999999999964,1449.7999999999993,1,581.6999999999971,0,,Multiple choice,Multiple choice,2,object-52,Questions
9,1784016334723,14/07/2026 08:05:34,1784016334723,-7,14/07/2026 01:05:34,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,vision,zaaw3i,3,continue,,,2219.9000000238448,2215.2000000000044,2219.9000000238448,2219.9000000238448,2215.2000000000044,2219.9000000238448,1,0,0,,Click To Continue,Continue Button,3,object-68,Questions
10,1784016334724,14/07/2026 08:05:34,1784016334724,-7,14/07/2026 01:05:34,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,vision,zaaw3i,3,response,Yes,,1388.7000000000044,2215.2000000000044,2220.800000000003,1388.7000000000044,2215.2000000000044,2220.800000000003,1,832.0999999999985,0,,Multiple choice,Multiple choice,2,object-67,Questions
11,1784016338560,14/07/2026 08:05:38,1784016338560,-7,14/07/2026 01:05:38,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,hearing,m4bmcz,4,continue,,,3841.7999999880776,3840,3841.7999999880776,3841.7999999880776,3840,3841.7999999880776,1,0,0,,Click To Continue,Continue Button,3,object-34,Questions
12,1784016338560,14/07/2026 08:05:38,1784016338560,-7,14/07/2026 01:05:38,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,hearing,m4bmcz,4,response,No,,2242.9000000000015,3840,3841.9000000119195,2242.9000000000015,3840,3841.9000000119195,1,1599.000000011918,0,,Multiple choice,Multiple choice,2,object-33,Questions
13,1784016340853,14/07/2026 08:05:40,1784016340853,-7,14/07/2026 01:05:40,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,computer,alfmqs,5,continue,,,2294.7000000238404,2291.7999999999956,2294.7000000238404,2294.7000000238404,2291.7999999999956,2294.7000000238404,1,0,0,,Click To Continue,Continue Button,3,object-30,Questions
14,1784016340853,14/07/2026 08:05:40,1784016340853,-7,14/07/2026 01:05:40,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,computer,alfmqs,5,response,Desktop/Tower,,1548.699999999997,2291.7999999999956,2294.9000000119195,1548.699999999997,2291.7999999999956,2294.9000000119195,1,746.2000000119224,0,,Multiple choice,Multiple choice,2,object-29,Questions
15,1784016343793,14/07/2026 08:05:43,1784016343793,-7,14/07/2026 01:05:43,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,audio,odoh6m,6,continue,,,2943.300000000003,2936.800000000003,2943.300000000003,2943.300000000003,2936.800000000003,2943.300000000003,1,0,0,,Click To Continue,Continue Button,3,object-58,Questions
16,1784016343793,14/07/2026 08:05:43,1784016343793,-7,14/07/2026 01:05:43,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,audio,odoh6m,6,response,Headphones,,2242.800000000003,2936.800000000003,2943.499999988082,2242.800000000003,2936.800000000003,2943.499999988082,1,700.6999999880791,0,,Multiple choice,Multiple choice,2,object-57,Questions
17,1784016347517,14/07/2026 08:05:47,1784016347517,-7,14/07/2026 01:05:47,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,cursor,r8v81l,7,continue,,,3729.0999999999913,3722.199999999997,3729.0999999999913,3729.0999999999913,3722.199999999997,3729.0999999999913,1,0,0,,Click To Continue,Continue Button,3,object-38,Questions
18,1784016347518,14/07/2026 08:05:47,1784016347518,-7,14/07/2026 01:05:47,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Questions,cursor,r8v81l,7,response,Mouse,,2984.300000000003,3722.199999999997,3729.0999999999913,2984.300000000003,3722.199999999997,3729.0999999999913,1,744.7999999999884,0,,Multiple choice,Multiple choice,2,object-37,Questions
19,1784016351481,14/07/2026 08:05:51,1784016351481,-7,14/07/2026 01:05:51,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio started,,3972.2000000357657,3965.7000000000044,3972.2000000357657,3972.2000000357657,3965.7000000000044,3972.2000000357657,1,0,0,,Audio Clip,Audio,2,object-41,Volume
20,1784016363830,14/07/2026 08:06:03,1784016363830,-7,14/07/2026 01:06:03,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio finished,,16321.200000035766,16319.5,16321.200000035766,16321.200000035766,16319.5,16321.200000035766,1,0,0,,Audio Clip,Audio,2,object-41,Volume
21,1784016364427,14/07/2026 08:06:04,1784016364427,-7,14/07/2026 01:06:04,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio started,,16916.899999999994,16910,16916.899999999994,16916.899999999994,16910,16916.899999999994,1,0,0,,Audio Clip,Audio,3,object-43,Volume
22,1784016374427,14/07/2026 08:06:14,1784016374427,-7,14/07/2026 01:06:14,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio finished,,26918.300000000003,26916.800000000003,26918.300000000003,26918.300000000003,26916.800000000003,26918.300000000003,1,0,0,,Audio Clip,Audio,3,object-43,Volume
23,1784016378427,14/07/2026 08:06:18,1784016378427,-7,14/07/2026 01:06:18,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio started,,30916.699999999997,30909.699999999997,30916.699999999997,30916.699999999997,30909.699999999997,30916.699999999997,1,0,0,,Audio Clip,Audio,2,object-41,Volume
24,1784016382025,14/07/2026 08:06:22,1784016382025,-7,14/07/2026 01:06:22,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio started,,34515.700000035766,34513.8,34515.700000035766,34515.700000035766,34513.8,34515.700000035766,1,0,0,,Audio Clip,Audio,3,object-43,Volume
25,1784016384896,14/07/2026 08:06:24,1784016384896,-7,14/07/2026 01:06:24,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,continue,,,37386.400000023845,37381.8,37386.400000023845,37386.400000023845,37381.8,37386.400000023845,1,0,0,,Click To Continue,Continue Button,4,object-45,Volume
26,1784016384899,14/07/2026 08:06:24,1784016384899,-7,14/07/2026 01:06:24,274266,20,task-fw7d,,57184619,BLINDED,16347560,,complete,,6a55ed83e9080a47ba9a8e5b,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,2560x1440,1920x917,,,0,Demographics Questionnaire,7,ABECD,Contingent,Spreadsheet1,,,,,,,info,END,,,,71653,,,,,,,,,,,,
1,1784016312108,14/07/2026 08:05:12,1784016312108,1,14/07/2026 09:05:12,274266,20,task-fw7d,,57184628,BLINDED,16347565,,complete,,6a55ed82d6b3404d1c89c3e0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x730,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,,,,,,,info,START SUBSYSTEM base.component.audioSubsystem,,,,,,,,,,,,,,,,
2,1784016333444,14/07/2026 08:05:33,1784016333444,1,14/07/2026 09:05:33,274266,20,task-fw7d,,57184628,BLINDED,16347565,,complete,,6a55ed82d6b3404d1c89c3e0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x730,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,,,,,,,info,SUBSYSTEM READY base.component.audioSubsystem,,,,,,,,,,,,,,,,
3,1784016333486,14/07/2026 08:05:33,1784016333486,1,14/07/2026 09:05:33,274266,20,task-fw7d,,57184628,BLINDED,16347565,,complete,,6a55ed82d6b3404d1c89c3e0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x730,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,
4,1784016467021,14/07/2026 08:07:47,1784016467021,1,14/07/2026 09:07:47,274266,20,task-fw7d,,57184628,BLINDED,16347565,,complete,,6a55ed82d6b3404d1c89c3e0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x730,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,uu6gea,1,continue,,,133590.30000001192,133575.8,133590.30000001192,133590.30000001192,133575.8,133590.30000001192,1,0,0,,Click To Continue,Continue Button,2,object-62,Instructions
5,1784016472428,14/07/2026 08:07:52,1784016472428,1,14/07/2026 09:07:52,274266,20,task-fw7d,,57184628,BLINDED,16347565,,complete,,6a55ed82d6b3404d1c89c3e0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x730,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Instructions,Instructions,1w1t91,2,continue,,,5422.700000000012,5410.400000000023,5422.700000000012,5422.700000000012,5410.400000000023,5422.700000000012,1,0,0,,Click To Continue,Continue Button,2,object-4,Instructions
6,1784016477640,14/07/2026 08:07:57,1784016477640,1,14/07/2026 09:07:57,274266,20,task-fw7d,,57184628,BLINDED,16347565,,complete,,6a55ed82d6b3404d1c89c3e0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x730,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,age,5wcce5,1,response,34,,4549.799999999988,5199.799999999988,5216.5,4549.799999999988,5199.799999999988,5216.5,1,666.7000000000116,0,,Single Text Entry,Single Text Entry,2,object-11,Questions
7,1784016482160,14/07/2026 08:08:02,1784016482160,1,14/07/2026 09:08:02,274266,20,task-fw7d,,57184628,BLINDED,16347565,,complete,,6a55ed82d6b3404d1c89c3e0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x730,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,gender,9b3p1i,2,continue,,,4542.699999988079,4532.799999999988,4542.699999988079,4542.699999988079,4532.799999999988,4542.699999988079,1,0,0,,Click To Continue,Continue Button,3,object-53,Questions
8,1784016482163,14/07/2026 08:08:02,1784016482163,1,14/07/2026 09:08:02,274266,20,task-fw7d,,57184628,BLINDED,16347565,,complete,,6a55ed82d6b3404d1c89c3e0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x730,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,gender,9b3p1i,2,response,Male,,3266.2999999999884,4532.799999999988,4546.5999999940395,3266.2999999999884,4532.799999999988,4546.5999999940395,1,1280.2999999940512,0,,Multiple choice,Multiple choice,2,object-52,Questions
9,1784016484570,14/07/2026 08:08:04,1784016484570,1,14/07/2026 09:08:04,274266,20,task-fw7d,,57184628,BLINDED,16347565,,complete,,6a55ed82d6b3404d1c89c3e0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x730,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,vision,zaaw3i,3,continue,,,2421.3999999880907,2416.4000000000233,2421.3999999880907,2421.3999999880907,2416.4000000000233,2421.3999999880907,1,0,0,,Click To Continue,Continue Button,3,object-68,Questions
10,1784016484573,14/07/2026 08:08:04,1784016484573,1,14/07/2026 09:08:04,274266,20,task-fw7d,,57184628,BLINDED,16347565,,complete,,6a55ed82d6b3404d1c89c3e0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x730,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,vision,zaaw3i,3,response,Yes,,1566.6000000000058,2416.4000000000233,2424.100000005972,1566.6000000000058,2416.4000000000233,2424.100000005972,1,857.5000000059663,0,,Multiple choice,Multiple choice,2,object-67,Questions
11,1784016487280,14/07/2026 08:08:07,1784016487280,1,14/07/2026 09:08:07,274266,20,task-fw7d,,57184628,BLINDED,16347565,,complete,,6a55ed82d6b3404d1c89c3e0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x730,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,hearing,m4bmcz,4,continue,,,2714.7999999999884,2699.7999999999884,2714.7999999999884,2714.7999999999884,2699.7999999999884,2714.7999999999884,1,0,0,,Click To Continue,Continue Button,3,object-34,Questions
12,1784016487283,14/07/2026 08:08:07,1784016487283,1,14/07/2026 09:08:07,274266,20,task-fw7d,,57184628,BLINDED,16347565,,complete,,6a55ed82d6b3404d1c89c3e0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x730,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,hearing,m4bmcz,4,response,No,,1766.5999999999767,2699.7999999999884,2716.399999994028,1766.5999999999767,2699.7999999999884,2716.399999994028,1,949.7999999940512,0,,Multiple choice,Multiple choice,2,object-33,Questions
13,1784016491690,14/07/2026 08:08:11,1784016491690,1,14/07/2026 09:08:11,274266,20,task-fw7d,,57184628,BLINDED,16347565,,complete,,6a55ed82d6b3404d1c89c3e0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x730,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,computer,alfmqs,5,continue,,,4425.199999988079,4416.200000000012,4425.199999988079,4425.199999988079,4416.200000000012,4425.199999988079,1,0,0,,Click To Continue,Continue Button,3,object-30,Questions
14,1784016491703,14/07/2026 08:08:11,1784016491703,1,14/07/2026 09:08:11,274266,20,task-fw7d,,57184628,BLINDED,16347565,,complete,,6a55ed82d6b3404d1c89c3e0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x730,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,computer,alfmqs,5,response,Laptop,,3249.600000000006,4416.200000000012,4432.8000000000175,3249.600000000006,4416.200000000012,4432.8000000000175,1,1183.2000000000116,0,,Multiple choice,Multiple choice,2,object-29,Questions
15,1784016495870,14/07/2026 08:08:15,1784016495870,1,14/07/2026 09:08:15,274266,20,task-fw7d,,57184628,BLINDED,16347565,,complete,,6a55ed82d6b3404d1c89c3e0,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x730,,,0,Demographics Questionnaire,7,EADBC,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,audio,odoh6m,6,continue,,,4189.499999988067,4182.899999999994,4189.499999988067,4189.499999988067,4182.899999999994,4189.499999988067,1,0,0,,Click To Continue,Continue Button,3,object-58,Questions
